URL,FileSize,NoOfOutLinks,ContentType
http://www.nytimes.com/roomfordebate/2014/11/30/what-kind-of-pentagon-chief-does-obama-need,25240,46,text/html
http://www.nytimes.com/health/guides/disease/reye-syndrome/overview.html,35176,99,text/html
https://www.nytimes.com/store/mickey-mantle-blasts-a-home-run-sept-30-1962-nsap251p.html,152963,174,text/html
https://www.nytimes.com/es/2017/01/31/que-hacer-para-recordar-tus-suenos/,43896,41,text/html
https://www.nytimes.com/store/gifts/gifts-for-kids.html,187562,239,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/110-livingston-street/44-3875879,74675,119,text/html
https://www.nytimes.com/store/la-seduction-how-the-french-play-the-game-of-life-nsseductionp.html,147708,164,text/html
https://www.nytimes.com/2016/02/20/arts/and-now-shia-labeouf-will-spend-24-hours-in-an-elevator.html,77153,107,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/greenwood-heights/homes-for-sale/288-19th-street-1/185-15408145,77441,121,text/html
https://www.nytimes.com/video/us/politics/100000004938082/trump-announces-acosta-as-new-labor-pick.html,263360,98,text/html
https://www.nytimes.com/es/2017/02/13/la-mejor-foto-del-mundo-en-2016/amp/,34610,12,text/html
https://www.nytimes.com/2015/02/27/fashion/news/philipp-plein-empresario-deluxe-milan-fashion-week-2015.html,78943,96,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/lower-east-side/homes-for-sale/170-norfolk-street/46-2592945,72774,120,text/html
https://www.nytimes.com/es/tag/acuerdos-de-paz/,41498,26,text/html
https://www.nytimes.com/by/margalit-fox,112444,123,text/html
http://www.nytimes.com/elections/results/new-york-house-district-24-katko-deacon,472731,75,text/html
http://www.nytimes.com/roomfordebate/2016/11/22/how-to-stop-the-spread-of-fake-news/social-media-companies-like-facebook-need-to-hire-human-editors,31582,60,text/html
https://www.nytimes.com/2017/01/07/well/family/dogs-intelligence.html,162456,119,text/html
http://www.nytimes.com/newsletters/sample/learning-network?contentId=LN&eventName=sample&module=newsletter-sign-up&pgtype=subscriptionspage&version=lifestyle,104704,108,text/html
https://www.nytimes.com/es/tag/nso-group/,34452,22,text/html
https://www.nytimes.com/store/the-gates-last-day-2005-nsap688p.html,152755,176,text/html
http://www.nytimes.com/roomfordebate/topics/taxes,45212,155,text/html
http://www.nytimes.com/roomfordebate/2016/07/28/if-clinton-is-elected-what-should-she-do-with-bill,26501,49,text/html
http://www.nytimes.com/roomfordebate/topics/sports,47133,162,text/html
https://www.nytimes.com/2017/01/20/movies/roman-polanski-cesar-awards-france.html,64391,98,text/html
https://www.nytimes.com/video/movies/100000004748467/trailer-20th-century-women.html,79374,45,text/html
https://www.nytimes.com/es/2017/02/01/el-auge-de-la-terapia-callejera/,50127,41,text/html
https://www.nytimes.com/store/crater-lake-1923-craterlakep.html,148039,169,text/html
http://www.nytimes.com/elections/results/massachusetts-state-senate-2nd-suffolk-middlesex,464812,74,text/html
https://www.nytimes.com/store/30-uss-constitution-model-ship-model-con1-t097.html,159592,172,text/html
http://www.nytimes.com/elections/results/massachusetts-state-house-28th-middlesex,464584,74,text/html
https://www.nytimes.com/2016/10/12/science/president-obama-nasa-mars.html,90184,123,text/html
https://www.nytimes.com/2016/07/24/magazine/could-hillary-clinton-become-the-champion-of-the-99-percent.html,116750,101,text/html
https://www.nytimes.com/watching/lists/new-to-netflix-february,144511,46,text/html
http://www.nytimes.com/real-estate/usa/nj/paterson/homes-for-sale,339919,159,text/html
https://www.nytimes.com/2017/02/17/us/politics/michael-dubke-white-house-communications-director.html,76410,109,text/html
https://www.nytimes.com/store/brooklyn-bridge-birthday-2008-nsap1807p.html,152691,174,text/html
https://www.nytimes.com/2017/01/24/fashion/mens-style/designers-grapple-with-trump-paris-mens-fashion-week.html,82566,116,text/html
http://www.nytimes.com/2007/11/14/books/14levin.html,75334,94,text/html
https://www.nytimes.com/2016/12/14/magazine/letter-of-recommendation-dan-fogelberg-same-old-lang-syne.html,80516,103,text/html
http://www.nytimes.com/roomfordebate/2017/01/30/new-terms-for-nafta-7/eliminate-nafta-provisions-that-protect-polluters,31701,59,text/html
http://www.nytimes.com/roomfordebate/2012/06/13/did-any-good-come-of-watergate,28605,60,text/html
https://www.nytimes.com/2016/11/14/insider/us-torture-reporting-on-a-legacy-of-ruined-lives.html,75428,102,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-70,464626,74,text/html
https://www.nytimes.com/2016/11/18/us/politics/japanese-internment-muslim-registry.html,88667,120,text/html
http://www.nytimes.com/health/guides/disease/infertility-in-men/overview.html,45543,125,text/html
https://www.nytimes.com/store/paris-vintage-map-wool-throw-by-faribault-woolen-mill-co.html,145917,169,text/html
http://www.nytimes.com/elections/results/montana,981374,230,text/html
https://www.nytimes.com/es/2016/06/29/el-reves-a-podemos-en-espana/,53088,43,text/html
https://www.nytimes.com/section/technology/personaltech,134896,141,text/html
https://www.nytimes.com/es/tag/astiberri/,34179,22,text/html
http://www.nytimes.com/real-estate/usa/ny/bronxville/homes-for-sale,483937,163,text/html
https://www.nytimes.com/2015/08/31/science/oliver-sacks-dies-at-82-neurologist-and-author-explored-the-brains-quirks.html,112009,119,text/html
https://www.nytimes.com/2017/02/03/fashion/mens-style/new-york-fashion-week-mens-international-immigration-trump.html,2097813,135,text/html
http://www.nytimes.com/real-estate/usa/nj/ridgefield/homes-for-sale?filters%5B%5D=single-family-type,282247,134,text/html
https://www.nytimes.com/2016/10/23/realestate/how-to-find-the-perfect-throw-pillow.html,97353,116,text/html
https://www.nytimes.com/section/t-magazine/design,152603,156,text/html
https://www.nytimes.com/store/watching-for-daredevils-1929-nsap3723p.html,153316,177,text/html
http://www.nytimes.com/roomfordebate/2011/12/08/cuomos-tax-deal-who-benefits-the-most,25436,48,text/html
https://www.nytimes.com/es/tag/fotografia/,74938,46,text/html
https://www.nytimes.com/interactive/projects/storywall/american-dreamers/stories/hilario-yanez,164017,151,text/html
https://www.nytimes.com/video/us/politics/100000004937209/day-without-immigrants-protests-across-the-country.html,178522,87,text/html
https://www.nytimes.com/es/2016/11/17/el-verdadero-precio-del-trabajo-domestico/,48588,36,text/html
https://www.nytimes.com/store/wind-power-turbine-2006-nsap1493p.html,152521,176,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/financial-district/homes-for-sale/99-john-street/46-2630292,77138,120,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-69,464416,74,text/html
http://www.nytimes.com/elections/results/alabama-ballot-measure-montgomery-sheriff-retirement,466322,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-68,464698,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-67,464596,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-66,464591,74,text/html
https://www.nytimes.com/2015/06/12/automobiles/autoreviews/video-review-kia-sorento.html,75257,104,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-65,464425,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-64,464647,74,text/html
http://www.nytimes.com/2012/04/15/automobiles/2012-hyundai-accent-So-Perfectly-Ordinary-That-Its-Extraordinary.html,77323,102,text/html
https://www.nytimes.com/store/new-york-times-personalized-baby-book.html,158374,165,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-63,464605,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-62,464600,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-61,464651,74,text/html
https://www.nytimes.com/store/thomas-edison-in-his-laboratory-in-west-orange-nj-nsappe25p.html,152673,176,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-60,464574,74,text/html
https://www.nytimes.com/2016/06/24/arts/music/ralph-stanley-whose-mountain-music-gave-rise-to-bluegrass-dies-at-89.html,79935,99,text/html
http://www.nytimes.com/newsletters/dealbook,21634,29,text/html
http://www.nytimes.com/elections/results/massachusetts-state-house-7th-essex,464427,74,text/html
https://www.nytimes.com/2016/01/20/arts/television/tv-review-baskets-fx-zach-galifianakis.html,76367,102,text/html
https://www.nytimes.com/2017/02/11/fashion/moonlight-alex-hibbert-little-sky-zone-trampoline-park.html,90906,122,text/html
http://www.nytimes.com/elections/results/maryland-house-district-6-delaney-hoeber,476274,75,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/kensington/homes-for-sale/189-minna-street/2942-bl21186,68411,117,text/html
https://www.nytimes.com/2017/02/07/theater/broadways-bathroom-problem-have-to-go-hurry-up-or-hold-it.html,100913,124,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-east-side/homes-for-sale/150-east-69th-street/56-16153037,71520,120,text/html
https://www.nytimes.com/by/matt-wolf,107284,121,text/html
http://www.nytimes.com/books/00/06/25/home/contents.html,27473,116,text/html
http://www.nytimes.com/real-estate/usa/nj/guttenberg/homes-for-sale/7000-blvd-east/1999-4477533,61624,82,text/html
https://www.nytimes.com/store/sledding-in-manhattan-2003-nsap2392p.html,152555,174,text/html
https://www.nytimes.com/store/churchill-38-ike-1944-nsap165p.html,152397,174,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/bushwick/homes-for-sale/127-cooper-street/12442-dp1702013,70754,118,text/html
https://www.nytimes.com/2017/01/29/fashion/screen-actors-guild-awards-red-carpet-fashion.html,788432,103,text/html
http://www.nytimes.com/real-estate/usa/nj/fairview/homes-for-sale/269-desoto-place/2916-hy3r5f,60311,97,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-59,468301,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-58,464736,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-57,466402,74,text/html
https://www.nytimes.com/store/rare-bruce-springsteen-signed-born-in-the-usa-framed-display.html,138203,164,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-56,464570,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-55,464639,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-54,469243,74,text/html
https://www.nytimes.com/store/photos/best-photography-for-sale/signature-series/todd-heisler.html,154368,185,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-53,468498,74,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/lower-east-side/homes-for-sale/204-forsyth-street/10826-1590711081616,74480,118,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-52,464656,74,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/midtown/homes-for-sale?page=9,385638,171,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-51,466410,74,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/furman-street/398-12819529,65230,116,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-50,469941,74,text/html
https://www.nytimes.com/by/liam-stack,113679,125,text/html
https://www.nytimes.com/2017/02/10/nyregion/graduation-rate-in-new-york-state-hits-a-new-high-79-4.html,81881,108,text/html
http://www.nytimes.com/elections/results/massachusetts-state-house-6th-middlesex,464487,74,text/html
https://www.nytimes.com/store/fireside-sunday-crosswords-13417.html,145133,164,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/midtown/homes-for-sale?page=3,385638,171,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/midtown/homes-for-sale?page=2,385638,171,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/midtown/homes-for-sale?page=1,385638,171,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/midtown/homes-for-sale?page=0,385638,171,text/html
https://www.nytimes.com/2015/11/19/opinion/betraying-ourselves.html,84814,121,text/html
http://www.nytimes.com/health/guides/test/mammography/overview.html,40640,99,text/html
https://www.nytimes.com/store/the-blue-boat-1892-by-winslow-homer-mfa09-mfa-09p.html,149302,168,text/html
http://www.nytimes.com/elections/results/washington-supreme-court-position-6,494827,74,text/html
http://www.nytimes.com/elections/results/washington-supreme-court-position-5,494778,74,text/html
http://www.nytimes.com/health/guides/symptoms/foot-pain/overview.html,41570,121,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/murray-hill/homes-for-sale/305-east-40th-street-4m/185-16135884,68807,119,text/html
https://www.nytimes.com/2017/02/03/business/dealbook/macys-hudsons-bay-company-takeover.html,80198,105,text/html
http://www.nytimes.com/elections/results/washington-supreme-court-position-1,494512,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-49,464574,74,text/html
http://www.nytimes.com/elections/results/florida-house-district-22-deutch-mcgee,471097,75,text/html
https://www.nytimes.com/section/well/family,136244,150,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-48,464450,74,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/6301-city-pl-6301/1999-4475538,67746,96,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-47,466400,74,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/crown-heights/homes-for-sale/grand-two-bedroom-in-prime-crown-hreights/12436-72f649002e3f3faaa1d3b5c7b0ffef9f8ffb6a51,77642,120,text/html
http://www.nytimes.com/roomfordebate/2016/02/11/what-lies-ahead-for-donald-trump,24846,45,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-46,464630,74,text/html
https://www.nytimes.com/2017/01/18/us/politics/rick-perry-energy-secretary-donald-trump.html,95085,123,text/html
http://www.nytimes.com/real-estate/usa/co/pagosa-springs/homes-for-sale/3001-hidden-valley-drive/2712-37619118,57601,72,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-45,464617,74,text/html
http://www.nytimes.com/2013/03/24/automobiles/how-about-a-little-luxury.html,83743,108,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-44,464774,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-43,470133,74,text/html
https://www.nytimes.com/2016/09/11/world/asia/north-korea-nuclear-missile-programs-rational.html,99574,126,text/html
http://www.nytimes.com/real-estate/usa/nj/englewood/homes-for-sale/289-starling-road/2916-mvxmpv,67085,97,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-42,464669,74,text/html
http://www.nytimes.com/2013/11/10/automobiles/autoreviews/a-new-type-of-cat-ready-to-rumble.html,44247,81,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-41,464639,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-40,464613,74,text/html
https://www.nytimes.com/store/manhattan-bridge-fog-signed-by-todd-heisler-2008-ps101.html,154291,176,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/35-west-81st-street/46-2630701,72062,120,text/html
https://www.nytimes.com/2017/02/12/fashion/weddings/marian-golden-andrew-bongiovanni.html,60127,91,text/html
https://www.nytimes.com/store/silvertone-kennedy-half-dollar-money-clip-13624.html,151914,166,text/html
http://www.nytimes.com/2008/01/13/books/review/Max-t.html,66703,90,text/html
https://www.nytimes.com/spotlight/critics-takes,110941,123,text/html
https://www.nytimes.com/es/2017/02/11/en-un-nuevo-informe-mexico-niega-un-mal-manejo-de-la-investigacion-de-ayotzinapa/amp/,31760,11,text/html
https://www.nytimes.com/store/setting-up-a-fishing-net-2010-nsap3290p.html,152557,176,text/html
https://www.nytimes.com/interactive/2017/us/politics/trump-agenda-tracker.html,78767,60,text/html
https://www.nytimes.com/2017/02/15/fashion/wrestling-with-politics-at-new-york-fashion-week.html,92807,124,text/html
https://www.nytimes.com/interactive/2014/11/20/world/asia/northkorea-timeline.html,63956,37,text/html
http://www.nytimes.com/2011/11/13/automobiles/turning-up-the-pressure-to-keep-gas-in-the-game.html,75531,93,text/html
https://www.nytimes.com/store/art/posters/vintage-movie-posters.html,197660,250,text/html
https://www.nytimes.com/store/the-steeplechase-the-barrel-1939-nsap3271p.html,142551,164,text/html
https://www.nytimes.com/store/cutter-yacht-volunteer-nsapmt19p.html,149109,168,text/html
http://www.nytimes.com/roomfordebate/2016/12/06/is-it-wrong-to-have-a-general-like-james-mattis-run-the-pentagon/civilian-control-of-the-military-is-fundamental-to-american-democracy,32025,54,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-39,469307,74,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/1500-washington-street-7n/3780-170002394,60549,82,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-38,468959,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-37,466443,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-36,466372,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-35,466234,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-34,464696,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-33,466409,74,text/html
https://www.nytimes.com/2016/04/15/automobiles/autoreviews/video-review-the-macan-a-lively-crossover-from-porsche.html,73719,100,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-32,469043,74,text/html
http://www.nytimes.com/books/97/01/05/home/contents.html,9884,75,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-31,466385,74,text/html
http://www.nytimes.com/elections/results/florida-supreme-court-retain-justice-charles-canady,512889,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-30,466433,74,text/html
https://www.nytimes.com/2015/02/02/us/obama-budget-to-seek-to-stabilize-deficit-and-address-income-inequality.html,82273,100,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/212-fifth-avenue-apt-11b/2958-4505019,73849,119,text/html
http://www.nytimes.com/roomfordebate/2016/04/14/has-dodd-frank-eliminated-the-dangers-in-the-banking-system,26651,51,text/html
https://www.nytimes.com/2017/02/01/magazine/what-to-do-about-a-co-worker-who-drinks-on-the-job.html,84290,101,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/vinegar-hill/homes-for-sale/beautiful-2-bedroom-condo-with-city-views/392-2222,77257,118,text/html
https://www.nytimes.com/2017/02/02/business/dealbook/dodd-franks-bankruptcy-provision-could-be-a-trump-target.html,77571,110,text/html
http://www.nytimes.com/elections/results/vermont-state-house-windham-bennington-windsor,464797,74,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/bedford-stuyvesant/homes-for-sale/57-decatur-street/12436-d9595dcef2ccbf9550d883bbbc03dcf33ba4328c,78973,119,text/html
https://www.nytimes.com/2016/10/09/realestate/condo-boards-ensure-secret-ballots.html,86556,100,text/html
http://www.nytimes.com/elections/results/florida-district-court-of-appeals-retain-bo-winokur,488383,74,text/html
https://www.nytimes.com/2017/02/17/arts/music/best-classical-music-moments-this-week.html,71411,108,text/html
http://www.nytimes.com/elections/results/florida-public-defender-8th-circuit,464368,74,text/html
https://www.nytimes.com/video/nyregion/100000004455571/a-disappointment-for-kanye-west-fans.html,240234,108,text/html
https://www.nytimes.com/es/tag/partido-popular/,50811,32,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-29,466093,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-28,464596,74,text/html
https://www.nytimes.com/es/2017/02/18/no-me-gusta-despedirme-hugh-jackman-habla-de-interpretar-a-wolverine-por-ultima-vez/amp/,36380,7,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-27,466461,74,text/html
http://www.nytimes.com/health/guides/disease/encephalitis/overview.html,42368,136,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-26,464631,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-25,464695,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-24,466292,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-23,468115,74,text/html
https://www.nytimes.com/2017/02/15/t-magazine/art/rashid-johnson-robin-coste-lewis-art-poem.html,69312,98,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-22,469184,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-21,464450,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-20,466366,74,text/html
https://www.nytimes.com/store/1948-chicago-cubs-team-signed-baseball.html,141394,169,text/html
https://www.nytimes.com/by/brooks-barnes,116799,125,text/html
https://www.nytimes.com/store/george-h-w-bush-nshwbush.html,143266,164,text/html
http://www.nytimes.com/2008/11/12/movies/12slum.html,83034,108,text/html
http://www.nytimes.com/roomfordebate/2012/06/28/whats-next-for-health-care,26133,52,text/html
https://www.nytimes.com/2017/02/17/fashion/new-york-fashion-week-street-style-best-of.html,337771,105,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/262-central-park-west/80-16194432,78740,121,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-19,464826,74,text/html
http://www.nytimes.com/real-estate/usa/nj/jersey-city/colgate-center/homes-for-sale,177468,125,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-18,464596,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-17,464686,74,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/cobble-hill/homes-for-sale/483-hicks-street/12436-2e18ee6b9372e7dc5c3daad9ee4a4c97d8df6842,76686,119,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-16,464704,74,text/html
http://www.nytimes.com/2012/12/30/realestate/living-in-chelsea-calling-activists-and-artists-of-all-stripes.html,108684,125,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-15,466542,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-14,464622,74,text/html
https://www.nytimes.com/interactive/2017/01/24/us/politics/first-100-days-history.html,90221,43,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-13,464818,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-12,464665,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-11,464656,74,text/html
http://www.nytimes.com/elections/results/new-mexico-state-house-district-10,466436,74,text/html
https://www.nytimes.com/2017/02/12/fashion/weddings/jennifer-merrill-dhruva-rajendra.html,62928,91,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/greenpoint/homes-for-sale/50-greenpoint-avenue-5f/185-15560363,73375,118,text/html
https://www.nytimes.com/books/best-sellers/picture-books/,91220,134,text/html
https://www.nytimes.com/store/softball-field-2001-nsap739p.html,152601,176,text/html
https://www.nytimes.com/store/safe-at-home-original-movie-poster-framed-1962.html,141229,165,text/html
https://www.nytimes.com/store/the-octopus-madison-square-park-1912.html,152770,175,text/html
https://www.nytimes.com/store/gifts/birthday-gift-ideas.html,195006,250,text/html
https://www.nytimes.com/2016/07/06/us/abner-mikva-lawmaker-judge-and-mentor-to-obama-dies-at-90.html,81348,99,text/html
https://www.nytimes.com/issue/magazine/2017/02/05/magazine-index,75826,109,text/html
https://www.nytimes.com/video/automobiles/autoreviews/100000003899927/driven-2015-ferrari-california-t.html,177029,71,text/html
https://www.nytimes.com/es/2017/01/27/el-fantasma-de-la-corrupcion/amp/,32901,9,text/html
https://www.nytimes.com/es/tag/star-wars/,50693,32,text/html
https://www.nytimes.com/aponline/2017/02/18/us/politics/ap-us-trump-mccain-press.html,59043,86,text/html
http://www.nytimes.com/slideshow/2017/02/11/t-magazine/fashion/calvin-klein-jason-wu-jeremy-scott-new-york-fashion-week/s/calvin-klein-wu-jeremy-slide-54EO.html,81181,33,text/html
https://www.nytimes.com/es/2016/12/10/guillermo-del-toro-se-inspira-en-las-cloacas-para-crear-trollhunters/,59393,46,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/flatiron/homes-for-sale/madison-square-park-tower-45-east-22nd-street/46-1901785,77177,121,text/html
https://www.nytimes.com/interactive/2016/07/28/science/kemps-ridleys-sea-turtles-padre-island.html,89123,44,text/html
https://www.nytimes.com/es/2017/01/06/trump-reconoce-que-rusia-podria-ser-responsable-del-hackeo-durante-las-elecciones/,47675,45,text/html
https://www.nytimes.com/2017/01/26/theater/yours-unfaithfully-review.html,81323,105,text/html
https://www.nytimes.com/es/2017/01/12/gobierno-venezolano-recrudece-la-persecucion-a-miembros-de-la-oposicion/,50924,46,text/html
https://www.nytimes.com/es/2016/10/01/si-estas-estrada-no-bajaras-de-peso/,42697,39,text/html
https://www.nytimes.com/store/sailors-in-times-square-1970-nsap254p.html,152536,176,text/html
https://www.nytimes.com/video/us/politics/100000004878423/bernie-sanders-gets-tough-on-tom-price.html,231291,109,text/html
https://www.nytimes.com/2017/02/17/fashion/native-american-indian-new-york-fashion-week.html,78331,112,text/html
http://www.nytimes.com/roomfordebate/2011/05/09/should-the-us-cut-off-aid-to-pakistan,27728,57,text/html
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale?filters%5B%5D=co-op-condo-type,432581,165,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/chelsea/homes-for-sale/520-west-23rd-street/2958-4508059,72859,119,text/html
http://www.nytimes.com/real-estate/usa/ny/queens/bayside/homes-for-sale/73-11-210-st/399-2914387,70399,120,text/html
http://www.nytimes.com/real-estate/usa/nj/englewood/homes-for-sale/519-next-day-hill-drive/2916-jdm5cj,67846,97,text/html
https://www.nytimes.com/2017/02/10/sports/basketball/oakley-dolan-knicks-madison-square-garden.html,87694,110,text/html
https://www.nytimes.com/store/times-square-camel-sign-1964-nsap261p.html,153337,175,text/html
http://www.nytimes.com/elections/results/kansas-house-district-1,516568,75,text/html
https://www.nytimes.com/store/two-newsgirls-1910-na523313p.html,145946,165,text/html
http://www.nytimes.com/elections/results/washington-ballot-measure-8210-redistricting-deadline,494988,74,text/html
https://www.nytimes.com/2016/12/13/arts/television/alan-thicke-growing-pains-dies.html,77267,111,text/html
https://www.nytimes.com/interactive/2017/02/06/us/politics/06trump-supporters-callout.html,36128,29,text/html
https://www.nytimes.com/store/death-becomes-her-selected-obituaries-by-margalit-fox-tb020.html,18467,29,text/html
https://www.nytimes.com/es/2017/01/19/trump-llega-a-la-casa-blanca-con-el-indice-de-aprobacion-mas-bajo-del-siglo-xxi/,47087,41,text/html
https://www.nytimes.com/es/2017/02/16/promesas-incumplidas-el-legado-de-las-olimpiadas-de-rio/amp/,34538,11,text/html
https://www.nytimes.com/2017/01/18/business/netflix-profit-rises-56-percent-to-67-million.html,79683,105,text/html
http://www.nytimes.com/real-estate/usa/co/colorado-springs/homes-for-sale,470569,170,text/html
https://www.nytimes.com/2015/07/14/arts/design/tania-bruguera-an-artist-in-havana-has-a-great-new-york-week.html,79285,101,text/html
https://www.nytimes.com/store/taking-pennsylvania-by-storm-signed-by-damon-winter-2008.html,154699,176,text/html
https://www.nytimes.com/2017/02/17/sports/george-steele-the-animal-dead.html,68196,103,text/html
https://www.nytimes.com/column/the-getaway,109233,125,text/html
https://www.nytimes.com/by/annie-correal,114679,124,text/html
http://www.nytimes.com/2012/04/29/business/apples-tax-strategy-aims-at-low-tax-states-and-nations.html,117257,117,text/html
https://www.nytimes.com/2017/02/12/arts/television/saturday-night-live-review-alec-baldwin-donald-trump-melissa-mccarthy-sean-spicer-kellyanne-conway.html,81526,110,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/harlem/homes-for-sale/214-bradhurst-avenue/46-2635968,75094,121,text/html
https://www.nytimes.com/2017/02/07/sports/hockey/new-york-rangers-anaheim-ducks-henrik-lundqvist.html,70102,97,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/lincoln-square/homes-for-sale/235-west-end-avenue/56-16153440,72280,120,text/html
https://www.nytimes.com/es/2016/08/04/guia-para-dar-propinas-en-tus-proximas-vacaciones/,46014,38,text/html
http://www.nytimes.com/2010/04/18/magazine/18exercise-t.html,81231,99,text/html
https://www.nytimes.com/store/become-an-affiliate/,126993,155,text/html
http://www.nytimes.com/real-estate/usa/co/dolores/homes-for-sale,179467,116,text/html
